"Consensus_bnumber"	"Consensus_symbol"	"Consensus_start"	"Consensus_stop"	"Consensus_strand"	"Consensus_TF"	"RegulonDB_gene_id"	"RegulonDB_symbol"	"RegulonDB_bnumber"	"RegulonDB_start"	"RegulonDB_stop"	"RegulonDB_strand"	"RegulonDB_type"	"RegulonDB_product_id"	"RegulonDB_product_name"	"RegulonDB_product_type"	"gene_synonyms"	"product_synonyms"	"RegulonDB_TF"	"Zika_gene_id"	"Zika_symbol"	"Zika_bnumber"	"Zika_essentiality"	"Zika_product"	"Zika_start"	"Zika_stop"	"Zika_strand"	"Zika_type"	"Zika_TF"	"test_start"	"test_stop"	"test_strand"
"b2044"	"wcaL"	"2115907"	"2117127"	"-"	"0"	"ECK120003681"	"wcaL"	"b2044"	"2115907"	"2117127"	"-"	NA	"ECK120008132"	"putative colanic biosynthesis glycosyl transferase"	NA	"b2044,ECK2038,G7095,yefL,wcaL,ECK120003681"	"orf19,WcaL,YefL,ECK120008132"	"0"	"2058"	"wcaL"	"b2044"	NA	"putative colanic biosynthesis glycosyl transferase"	"2115907"	"2117127"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2043"	"wcaM"	"2114502"	"2115896"	"-"	"0"	"ECK120003680"	"wcaM"	"b2043"	"2114502"	"2115896"	"-"	NA	"ECK120008131"	"putative colanic acid biosynthesis protein WcaM"	NA	"b2043,ECK2037,G7094,yefK,wcaM,ECK120003680"	"orf1.3,orf20,WcaM,YefK,ECK120008131"	"0"	"2057"	"wcaM"	"b2043"	NA	"putative colanic acid biosynthesis protein WcaM"	"2114502"	"2115896"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3786"	"wecB"	"3970133"	"3971263"	"+"	"0"	"ECK120001414"	"wecB"	"b3786"	"3970133"	"3971263"	"+"	NA	"ECK120005890"	"UDP-<i>N</i>-acetylglucosamine 2-epimerase"	NA	"b3786,ECK3778,EG11451,mnaA,nfrC,rffE,yifF,wecB,ECK120001414"	"MnaA,NfrC,RffE,WecB,YifF,ECK120005890"	"0"	"3559"	"wecB"	"b3786"	NA	"UDP-N-acetylglucosamine 2-epimerase"	"3970133"	"3971263"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3787"	"wecC"	"3971260"	"3972522"	"+"	"0"	"ECK120001415"	"wecC"	"b3787"	"3971260"	"3972522"	"+"	NA	"ECK120005891"	"UDP-<i>N</i>-acetyl-D-mannosamine dehydrogenase"	NA	"b3787,ECK3779,EG11452,mnaB,rff,rffD,wecC,ECK120001415"	"MnaB,Rff,RffD,WecC,ECK120005891"	"0"	"3560"	"wecC"	"b3787"	NA	"UDP-N-acetyl-D-mannosamine dehydrogenase"	"3971260"	"3972522"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3791"	"wecE"	"3975146"	"3976276"	"+"	"0"	"ECK120001419"	"wecE"	"b3791"	"3975146"	"3976276"	"+"	NA	"ECK120005895"	"dTDP-4-dehydro-6-deoxy-D-glucose transaminase"	NA	"b3791,ECK3783,EG11456,fcnA,rff,rffA,yifI,wecE,ECK120001419"	"FcnA,Rff,RffA,WecE,YifI,ECK120005895"	"0"	"3564"	"wecE"	"b3791"	NA	"dTDP-4-dehydro-6-deoxy-D-glucose transaminase"	"3975146"	"3976276"	"+"	"CDS"	NA	"1"	"1"	"1"
"b4481"	"wecF"	"3977525"	"3978604"	"+"	"0"	"ECK120004311"	"wecF"	"b4481"	"3977525"	"3978604"	"+"	NA	"ECK120008750"	"TDP-<i>N</i>-acetylfucosamine:lipid II <i>N</i>-acetylfucosaminyltransferase"	NA	"b4404,b4405,b4481,ECK3785,G7800,rff,rffT,yifM,wecF,ECK120004311"	"Rff,RffT,WecF,YifM,ECK120008750"	"0"	"3566"	"wecF"	"b4481"	NA	"4-acetamido-4,6-dideoxy-D-galactose transferase"	"3977525"	"3978604"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3561"	"wecH"	"3725887"	"3726882"	"+"	"0"	"ECK120002155"	"wecH"	"b3561"	"3725887"	"3726882"	"+"	NA	"ECK120006631"	"<i>O</i>-acetyltransferase WecH"	NA	"b3561,ECK3550,EG12274,yiaH,wecH,ECK120002155"	"WecH,YiaH,ECK120006631"	"0"	"3365"	"wecH"	"b3561"	NA	"O-acetyltransferase WecH"	"3725887"	"3726882"	"+"	"CDS"	NA	"1"	"1"	"1"
"b1004"	"wrbA"	"1067112"	"1067708"	"-"	"0"	"ECK120001494"	"wrbA"	"b1004"	"1067112"	"1067708"	"-"	NA	"ECK120005970"	"NAD(P)H:quinone oxidoreductase"	NA	"b1004,ECK0995,EG11540,wrbA,ECK120001494"	"WrbA,ECK120005970"	"0"	"1162"	"wrbA"	"b1004"	NA	"NAD(P)H:quinone oxidoreductase"	"1067112"	"1067708"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2062"	"wza"	"2136104"	"2137243"	"-"	"0"	"ECK120003693"	"wza"	"b2062"	"2136104"	"2137243"	"-"	NA	"ECK120008144"	"outer membrane polysaccharide export protein Wza"	NA	"b2062,ECK2056,G7107,wza,ECK120003693"	"Wza,ECK120008144"	"0"	"2076"	"wza"	"b2062"	NA	"outer membrane polysaccharide export protein Wza"	"2136104"	"2137243"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2061"	"wzb"	"2135655"	"2136098"	"-"	"0"	"ECK120003692"	"wzb"	"b2061"	"2135655"	"2136098"	"-"	NA	"ECK120008143"	"protein-tyrosine phosphatase"	NA	"b2061,ECK2055,G7106,wzb,ECK120003692"	"Wzb,ECK120008143"	"0"	"2075"	"wzb"	"b2061"	NA	"protein-tyrosine phosphatase"	"2135655"	"2136098"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2060"	"wzc"	"2133490"	"2135652"	"-"	"0"	"ECK120003691"	"wzc"	"b2060"	"2133490"	"2135652"	"-"	NA	"ECK120008142"	"protein-tyrosine kinase Wzc"	NA	"b2060,ECK2054,G7105,wzc,ECK120003691"	"Wzc,ECK120008142"	"0"	"2074"	"wzc"	"b2060"	NA	"protein-tyrosine kinase Wzc"	"2133490"	"2135652"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2046"	"wzxC"	"2118680"	"2120158"	"-"	"0"	"ECK120003683"	"wzxC"	"b2046"	"2118680"	"2120158"	"-"	NA	"ECK120008134"	"M-antigen undecaprenyl disphosphate flippase"	NA	"b2046,ECK2040,G7097,wzx,wzxC,ECK120003683"	"colanic acid flippase,Wzx,WzxC,ECK120008134"	"0"	"2060"	"wzxC"	"b2046"	NA	"M-antigen undecaprenyl disphosphate flippase"	"2118680"	"2120158"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3792"	"wzxE"	"3976278"	"3977528"	"+"	"0"	"ECK120001442"	"wzxE"	"b3792"	"3976278"	"3977528"	"+"	NA	"ECK120005918"	"lipid III flippase"	NA	"b3792,ECK3784,EG11486,wzx,yifJ,wzxE,ECK120001442"	"Wzx,WzxE,YifJ,ECK120005918"	"0"	"3565"	"wzxE"	"b3792"	NA	"lipid III flippase"	"3976278"	"3977528"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3793"	"wzyE"	"3978601"	"3979953"	"+"	"0"	"ECK120001420"	"wzyE"	"b3793"	"3978601"	"3979953"	"+"	NA	"ECK120005896"	"putative enterobacterial common antigen polymerase"	NA	"b3793,ECK3786,EG11457,rffT,wzyE,ECK120001420"	"RffT,WzyE,ECK120005896"	"0"	"3567"	"wzyE"	"b3793"	NA	"enterobacterial common antigen polymerase"	"3978601"	"3979953"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2027"	"wzzB"	"2097321"	"2098301"	"-"	"0"	"ECK120003676"	"wzzB"	"b2027"	"2097321"	"2098301"	"-"	NA	"ECK120008128"	"regulator of length of O-antigen component of lipopolysaccharide chains"	NA	"b2027,cld,ECK2022,G7090,rol,wzz,wzzB,ECK120003676"	"Cld,Rol,Wzz,WzzB,ECK120008128"	"0"	"2043"	"wzzB"	"b2027"	NA	"regulator of length of O-antigen component of lipopolysaccharide chains"	"2097321"	"2098301"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3785"	"wzzE"	"3969031"	"3970077"	"+"	"0"	"ECK120001268"	"wzzE"	"b3785"	"3969031"	"3970077"	"+"	NA	"ECK120005744"	"enterobacterial common antigen polysaccharide co-polymerase"	NA	"b3785,ECK3777,EG11295,metNSt,wzz,yifC,wzzE,ECK120001268"	"Wzz,WzzE,YifC,ECK120005744"	"0"	"3558"	"wzzE"	"b3785"	NA	"enterobacterial common antigen polysaccharide co-polymerase"	"3969031"	"3970077"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3654"	"xanP"	"3828945"	"3830336"	"+"	"0"	"ECK120001175"	"xanP"	"b3654"	"3828945"	"3830336"	"+"	NA	"ECK120005651"	"xanthine:H<sup>+</sup> symporter XanP"	NA	"b3654,ECK3644,EG11194,yicE,xanP,ECK120001175"	"XanP,xanthine NCS2 transporter,YicE,ECK120005651"	"0"	"3451"	"xanP"	"b3654"	NA	"xanthine:H(+) symporter XanP"	"3828945"	"3830336"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2882"	"xanQ"	"3024351"	"3025751"	"+"	"0"	"ECK120004064"	"xanQ"	"b2882"	"3024351"	"3025751"	"+"	NA	"ECK120008510"	"xanthine:H<sup>+</sup> symporter XanQ"	NA	"b2882,ECK2878,G7501,ygfO,xanQ,ECK120004064"	"XanQ,xanthine NCS2 transporter,YgfO,ECK120008510"	"0"	"2776"	"xanQ"	"b2882"	NA	"xanthine:H(+) symporter XanQ"	"3024351"	"3025751"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2407"	"xapA"	"2524045"	"2524878"	"-"	"0"	"ECK120004462"	"xapA"	"b2407"	"2524045"	"2524878"	"-"	NA	"ECK120008898"	"xanthosine phosphorylase"	NA	"b2407,ECK2401,G85,pndA,xapA,ECK120004462"	"PndA,XapA,ECK120008898"	"0"	"2374"	"xapA"	"b2407"	NA	"xanthosine phosphorylase"	"2524045"	"2524878"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2406"	"xapB"	"2522729"	"2523985"	"-"	"0"	"ECK120002428"	"xapB"	"b2406"	"2522729"	"2523985"	"-"	NA	"ECK120006903"	"xanthosine:H<sup>+</sup> symporter XapB"	NA	"b2406,ECK2400,EG13159,xapB,ECK120002428"	"XapB,XapB xanthosine MFS transporter,ECK120006903"	"0"	"2373"	"xapB"	"b2406"	NA	"xanthosine:H(+) symporter XapB"	"2522729"	"2523985"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2405"	"xapR"	"2521593"	"2522477"	"-"	"2"	"ECK120001130"	"xapR"	"b2405"	"2521593"	"2522477"	"-"	NA	"ECK120005606"	"DNA-binding transcriptional activator XapR"	NA	"b2405,ECK2399,EG11146,pndR,pRndR,yfeB,xapR,ECK120001130"	"PndR,XapR,YfeB,ECK120005606"	"1"	"215"	"xapR"	"b2405"	"non-essential"	"DNA-binding transcriptional activator XapR"	"2521593"	"2522477"	"-"	"CDS"	"1"	"1"	"1"	"1"
"b2866"	"xdhA"	"3000345"	"3002603"	"+"	"0"	"ECK120004048"	"xdhA"	"b2866"	"3000345"	"3002603"	"+"	NA	"ECK120008494"	"putative xanthine dehydrogenase molybdenum-binding subunit XdhA"	NA	"b2866,ECK2862,G7485,ygeS,xdhA,ECK120004048"	"XdhA,YgeS,ECK120008494"	"0"	"2762"	"xdhA"	"b2866"	NA	"putative xanthine dehydrogenase molybdenum-binding subunit XdhA"	"3000345"	"3002603"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2867"	"xdhB"	"3002614"	"3003492"	"+"	"0"	"ECK120004049"	"xdhB"	"b2867"	"3002614"	"3003492"	"+"	NA	"ECK120008495"	"putative xanthine dehydrogenase FAD-binding subunit XdhB"	NA	"b2867,ECK2863,G7486,ygeT,xdhB,ECK120004049"	"XdhB,YgeT,ECK120008495"	"0"	"2763"	"xdhB"	"b2867"	NA	"putative xanthine dehydrogenase FAD-binding subunit XdhB"	"3002614"	"3003492"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2868"	"xdhC"	"3003489"	"3003968"	"+"	"0"	"ECK120004050"	"xdhC"	"b2868"	"3003489"	"3003968"	"+"	NA	"ECK120008496"	"putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC"	NA	"b2868,ECK2864,G7487,ygeU,xdhC,ECK120004050"	"XdhC,YgeU,ECK120008496"	"0"	"2764"	"xdhC"	"b2868"	NA	"putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC"	"3003489"	"3003968"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2881"	"xdhD"	"3021316"	"3024186"	"+"	"0"	"ECK120004063"	"xdhD"	"b2881"	"3021316"	"3024186"	"+"	NA	"ECK120008509"	"fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit"	NA	"b2881,ECK2877,G7500,ygfN,xdhD,ECK120004063"	"XdhD,YgfN,ECK120008509"	"0"	"2775"	"xdhD"	"b2881"	NA	"fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit"	"3021316"	"3024186"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3811"	"xerC"	"3996287"	"3997183"	"+"	"0"	"ECK120001058"	"xerC"	"b3811"	"3996287"	"3997183"	"+"	NA	"ECK120005534"	"site-specific tyrosine recombinase"	NA	"b3811,ECK3806,EG11069,xerC,ECK120001058"	"XerC,ECK120005534"	"0"	"3581"	"xerC"	"b3811"	NA	"site-specific tyrosine recombinase"	"3996287"	"3997183"	"+"	"CDS"	NA	"1"	"1"	"1"
"b2894"	"xerD"	"3038847"	"3039743"	"-"	"0"	"ECK120001060"	"xerD"	"b2894"	"3038847"	"3039743"	"-"	NA	"ECK120005536"	"site-specific recombinase"	NA	"b2894,ECK2889,EG11071,xprB,xerD,ECK120001060"	"XerD,XprB,ECK120005536"	"0"	"2787"	"xerD"	"b2894"	NA	"site-specific recombinase"	"3038847"	"3039743"	"-"	"CDS"	NA	"1"	"1"	"1"
"b4633"	"xisD"	"565858"	"566079"	"-"	"0"	"ECK125276496"	"xisD"	"b4633"	"565858"	"566079"	"-"	"Pseudo Gene"	"ECK125276540"	"excisionase"	NA	"b4633,ECK4435,G0-16717,ybcB,xisD,ECK125276496"	"b4633,ECK125276540"	"0"	"4128"	"xisD"	"b4633"	NA	"excisionase"	"565858"	"566079"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1141"	"xisE"	"1200787"	"1201032"	"-"	"0"	"ECK120003180"	"xisE"	"b1141"	"1200787"	"1201032"	"-"	NA	"ECK120007639"	"e14 prophage; putative excisionase"	NA	"b1141,ECK1127,G6585,ymfG,xisE,ECK120003180"	"XisE,YmfG,ECK120007639"	"0"	"1285"	"xisE"	"b1141"	NA	"e14 prophage; putative excisionase"	"1200787"	"1201032"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1346"	"xisR"	"1413237"	"1413452"	"-"	"0"	"ECK120003272"	"xisR"	"b1346"	"1413237"	"1413452"	"-"	NA	"ECK120007730"	"Rac prophage; excisionase"	NA	"b1346,ECK1343,G6677,ydaQ,xisR,ECK120003272"	"XisR,YdaQ,ECK120007730"	"0"	"1467"	"ydaQ"	"b1346"	NA	"Rac prophage; excisionase"	"1413237"	"1413452"	"-"	"CDS"	NA	"1"	"1"	"1"
"b2509"	"xseA"	"2634232"	"2635602"	"+"	"0"	"ECK120001061"	"xseA"	"b2509"	"2634232"	"2635602"	"+"	NA	"ECK120005537"	"exodeoxyribonuclease VII subunit XseA"	NA	"b2509,ECK2505,EG11072,xse,xseA,ECK120001061"	"exonuclease VII, large subunit,Xse,XseA,ECK120005537"	"0"	"2475"	"xseA"	"b2509"	NA	"exodeoxyribonuclease VII subunit XseA"	"2634232"	"2635602"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0422"	"xseB"	"441101"	"441343"	"-"	"0"	"ECK120001086"	"xseB"	"b0422"	"441101"	"441343"	"-"	NA	"ECK120005562"	"exodeoxyribonuclease VII subunit XseB"	NA	"b0422,ECK0416,EG11098,yajE,xseB,ECK120001086"	"exonuclease VII, small subunit,XseB,YajE,ECK120005562"	"0"	"658"	"xseB"	"b0422"	NA	"exodeoxyribonuclease VII subunit XseB"	"441101"	"441343"	"-"	"CDS"	NA	"1"	"1"	"1"
"b1749"	"xthA"	"1832428"	"1833234"	"+"	"0"	"ECK120001062"	"xthA"	"b1749"	"1832428"	"1833234"	"+"	NA	"ECK120005538"	"exodeoxyribonuclease III"	NA	"b1749,ECK1747,EG11073,xth,xthA,ECK120001062"	"Endonuclease VI,Xth,XthA,ECK120005538"	"0"	"1804"	"xthA"	"b1749"	NA	"exodeoxyribonuclease III"	"1832428"	"1833234"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3565"	"xylA"	"3729443"	"3730765"	"-"	"0"	"ECK120001063"	"xylA"	"b3565"	"3729443"	"3730765"	"-"	NA	"ECK120005539"	"xylose isomerase"	NA	"b3565,ECK3554,EG11074,xylA,ECK120001063"	"XylA,ECK120005539"	"0"	"3369"	"xylA"	"b3565"	NA	"xylose isomerase"	"3729443"	"3730765"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3564"	"xylB"	"3727917"	"3729371"	"-"	"0"	"ECK120001064"	"xylB"	"b3564"	"3727917"	"3729371"	"-"	NA	"ECK120005540"	"xylulokinase"	NA	"b3564,ECK3553,EG11075,xylB,ECK120001064"	"XylB,ECK120005540"	"0"	"3368"	"xylB"	"b3564"	NA	"xylulokinase"	"3727917"	"3729371"	"-"	"CDS"	NA	"1"	"1"	"1"
"b4031"	"xylE"	"4240779"	"4242254"	"-"	"0"	"ECK120001065"	"xylE"	"b4031"	"4240779"	"4242254"	"-"	NA	"ECK120005541"	"D-xylose:H<sup>+</sup> symporter"	NA	"b4031,ECK4023,EG11076,xylE,ECK120001065"	"XylE,xylose MFS transporter,ECK120005541"	"0"	"3761"	"xylE"	"b4031"	NA	"D-xylose:H(+) symporter"	"4240779"	"4242254"	"-"	"CDS"	NA	"1"	"1"	"1"
"b3566"	"xylF"	"3731131"	"3732123"	"+"	"0"	"ECK120002448"	"xylF"	"b3566"	"3731131"	"3732123"	"+"	NA	"ECK120006923"	"xylose ABC transporter periplasmic binding protein"	NA	"b3566,ECK3555,EG20252,xylT,xylF,ECK120002448"	"XBP,XylF,XylT,ECK120006923"	"0"	"3370"	"xylF"	"b3566"	NA	"xylose ABC transporter periplasmic binding protein"	"3731131"	"3732123"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3567"	"xylG"	"3732201"	"3733742"	"+"	"0"	"ECK120002156"	"xylG"	"b3567"	"3732201"	"3733742"	"+"	NA	"ECK120006632"	"xylose ABC transporter ATP binding subunit"	NA	"b3567,ECK3556,EG12275,xylG,ECK120002156"	"XylG,ECK120006632"	"0"	"3371"	"xylG"	"b3567"	NA	"xylose ABC transporter ATP binding subunit"	"3732201"	"3733742"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3568"	"xylH"	"3733720"	"3734901"	"+"	"0"	"ECK120002157"	"xylH"	"b3568"	"3733720"	"3734901"	"+"	NA	"ECK120006633"	"xylose ABC transporter membrane subunit"	NA	"b3568,ECK3557,EG12276,xylH,ECK120002157"	"XylH,ECK120006633"	"0"	"3372"	"xylH"	"b3568"	NA	"xylose ABC transporter membrane subunit"	"3733720"	"3734901"	"+"	"CDS"	NA	"1"	"1"	"1"
"b3569"	"xylR"	"3734979"	"3736157"	"+"	"2"	"ECK120002449"	"xylR"	"b3569"	"3734979"	"3736157"	"+"	NA	"ECK120006924"	"DNA-binding transcriptional dual regulator XylR"	NA	"b3569,ECK3558,EG20253,xylR,ECK120002449"	"XylR,ECK120006924"	"1"	"216"	"xylR"	"b3569"	"non-essential"	"DNA-binding transcriptional dual regulator XylR"	"3734979"	"3736157"	"+"	"CDS"	"1"	"1"	"1"	"1"
"b0272"	"xynR"	"288404"	"289162"	"-"	"2"	"ECK120002764"	"xynR"	"b0272"	"288404"	"289162"	"-"	NA	"ECK120007238"	"CP4-6 prophage; DNA-binding transcriptional repressor XynR"	NA	"b0272,ECK0273,G6144,yagI,xynR,ECK120002764"	"XynR,YagI,ECK120007238"	"1"	"219"	"yagI"	"b0272"	"non-essential"	"CP4-6 prophage; DNA-binding transcriptional repressor XynR"	"288404"	"289162"	"-"	"CDS"	"1"	"1"	"1"	"1"
"b0006"	"yaaA"	"5683"	"6459"	"-"	"0"	"ECK120000009"	"yaaA"	"b0006"	"5683"	"6459"	"-"	NA	"ECK120004485"	"peroxide stress resistance protein YaaA"	NA	"b0006,ECK0006,EG10011,yaaA,ECK120000009"	"protein that reduces intracellular iron levels under peroxide stress,YaaA,ECK120004485"	"0"	"309"	"yaaA"	"b0006"	NA	"peroxide stress resistance protein YaaA"	"5683"	"6459"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0013"	"yaaI"	"11382"	"11786"	"-"	"0"	"ECK120004453"	"yaaI"	"b0013"	"11382"	"11786"	"-"	NA	"ECK120008889"	"DUF2541 domain-containing protein YaaI"	NA	"b0013,ECK0013,G8202,yaaI,ECK120004453"	"YaaI,ECK120008889"	"0"	"315"	"yaaI"	"b0013"	NA	"DUF2541 domain-containing protein YaaI"	"11382"	"11786"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0007"	"yaaJ"	"6529"	"7959"	"-"	"0"	"ECK120001508"	"yaaJ"	"b0007"	"6529"	"7959"	"-"	NA	"ECK120005984"	"putative transporter YaaJ"	NA	"b0007,ECK0007,EG11555,yaaJ,ECK120001508"	"YaaJ,ECK120005984"	"0"	"310"	"yaaJ"	"b0007"	NA	"putative transporter YaaJ"	"6529"	"7959"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0045"	"yaaU"	"45807"	"47138"	"+"	"0"	"ECK120001519"	"yaaU"	"b0045"	"45807"	"47138"	"+"	NA	"ECK120005995"	"putative transporter YaaU"	NA	"b0045,ECK0046,EG11566,yabE,yaaU,ECK120001519"	"YaaU,YabE,ECK120005995"	"0"	"345"	"yaaU"	"b0045"	NA	"putative transporter YaaU"	"45807"	"47138"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0011"	"yaaW"	"10643"	"11356"	"-"	"0"	"ECK120002702"	"yaaW"	"b0011"	"10643"	"11356"	"-"	NA	"ECK120007176"	"putative enzyme-specific chaperone YaaW"	NA	"b0011,ECK0011,G6082,yaaW,ECK120002702"	"YaaW,ECK120007176"	"0"	"314"	"yaaW"	"b0011"	NA	"putative enzyme-specific chaperone YaaW"	"10643"	"11356"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0005"	"yaaX"	"5234"	"5530"	"+"	"0"	"ECK120002701"	"yaaX"	"b0005"	"5234"	"5530"	"+"	NA	"ECK120007175"	"DUF2502 domain-containing protein YaaX"	NA	"b0005,ECK0005,G6081,yaaX,ECK120002701"	"YaaX,ECK120007175"	"0"	"308"	"yaaX"	"b0005"	NA	"DUF2502 domain-containing protein YaaX"	"5234"	"5530"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0024"	"yaaY"	"21181"	"21399"	"+"	"0"	"ECK120002707"	"yaaY"	"b0024"	"21181"	"21399"	"+"	NA	"ECK120007181"	"DUF2575 domain-containing protein YaaY"	NA	"b0024,ECK0025,G6087,yaaY,ECK120002707"	"YaaY,ECK120007181"	"0"	"325"	"yaaY"	"b0024"	NA	"DUF2575 domain-containing protein YaaY"	"21181"	"21399"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0065"	"yabI"	"71351"	"72115"	"+"	"0"	"ECK120001523"	"yabI"	"b0065"	"71351"	"72115"	"+"	NA	"ECK120005999"	"DedA family protein YabI"	NA	"b0065,ECK0066,EG11571,yabI,ECK120001523"	"YabI,ECK120005999"	"0"	"362"	"yabI"	"b0065"	NA	"DedA family protein YabI"	"71351"	"72115"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0056"	"yabP"	"58474"	"59124"	"+"	"0"	"ECK120002332"	"yabP"	"b0056"	"58474"	"59124"	"+"	NA	"ECK120006807"	"putative uncharacterized protein YabP"	NA	"b0056,b4659,ECK0057,EG12610,yabP,ECK120002332"	"YabP,ECK120006807"	"0"	"8202"	"yabP"	"b0056"	NA	"putative uncharacterized protein YabP"	"58474"	"59124"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0057"	"yabQ"	"59121"	"59279"	"+"	"0"	"ECK120002333"	"yabQ"	"b0057"	"59121"	"59279"	"+"	NA	"ECK120006808"	"protein YabQ"	NA	"b0057,b4659,ECK0058,EG12611,yabQ,ECK120002333"	"YabQ,ECK120006808"	"0"	"8197"	"yabQ"	"b0057"	NA	"protein YabQ"	"59121"	"59279"	"+"	"CDS"	"0"	"1"	"1"	"1"
"b4726"	"yabR"	"85467"	"85511"	"-"	"0"	"ECK125276528"	"yabR"	"b4726"	"85467"	"85511"	"-"	NA	"ECK125276574"	"protein YabR"	NA	"b4726,ECK4583,G0-16721,yabR,ECK125276528"	"YabR,ECK125276574"	"0"	"8237"	"yabR"	"b4726"	NA	"protein YabR"	"85467"	"85511"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0122"	"yacC"	"136570"	"136917"	"-"	"0"	"ECK120001077"	"yacC"	"b0122"	"136570"	"136917"	"-"	NA	"ECK120005553"	"putative lipoprotein YacC"	NA	"b0122,ECK0121,EG11089,yacC,ECK120001077"	"YacC,ECK120005553"	"0"	"413"	"yacC"	"b0122"	NA	"putative lipoprotein YacC"	"136570"	"136917"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0101"	"yacG"	"111649"	"111846"	"-"	"0"	"ECK120002191"	"yacG"	"b0101"	"111649"	"111846"	"-"	NA	"ECK120006666"	"DNA gyrase inhibitor YacG"	NA	"b0101,ECK0101,EG12314,yacG,ECK120002191"	"YacG,ECK120006666"	"0"	"394"	"yacG"	"b0101"	NA	"DNA gyrase inhibitor YacG"	"111649"	"111846"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0117"	"yacH"	"129407"	"131260"	"-"	"0"	"ECK120002192"	"yacH"	"b0117"	"129407"	"131260"	"-"	NA	"ECK120006667"	"DUF3300 domain-containing protein YacH"	NA	"b0117,ECK0116,EG12315,yacH,ECK120002192"	"YacH,ECK120006667"	"0"	"408"	"yacH"	"b0117"	NA	"DUF3300 domain-containing protein YacH"	"129407"	"131260"	"-"	"CDS"	NA	"1"	"1"	"1"
"b0119"	"yacL"	"134388"	"134750"	"+"	"0"	"ECK120002328"	"yacL"	"b0119"	"134388"	"134750"	"+"	NA	"ECK120006803"	"UPF0231 family protein YacL"	NA	"b0119,ECK0118,EG12605,yacL,ECK120002328"	"YacL,ECK120006803"	"0"	"410"	"yacL"	"b0119"	NA	"UPF0231 family protein YacL"	"134388"	"134750"	"+"	"CDS"	NA	"1"	"1"	"1"
"b4727"	"yacM"	"113244"	"113288"	"+"	"0"	"ECK125276507"	"yacM"	"b4727"	"113244"	"113288"	"+"	NA	"ECK125276578"	"protein YacM"	NA	"b4727,ECK4584,G0-16722,yacM,ECK125276507"	"YacM,ECK125276578"	"0"	"8238"	"yacM"	"b4727"	NA	"protein YacM"	"113244"	"113288"	"+"	"CDS"	NA	"1"	"1"	"1"
"b0135"	"yadC"	"149715"	"150953"	"-"	"0"	"ECK120001621"	"yadC"	"b0135"	"149715"	"150953"	"-"	NA	"ECK120006097"	"fimbrial tip-adhesin YadC"	NA	"b0135,ECK0134,EG11678,yadC,ECK120001621"	"YadC,ECK120006097"	"0"	"426"	"yadC"	"b0135"	NA	"fimbrial tip-adhesin YadC"	"149715"	"150953"	"-"	"CDS"	NA	"1"	"1"	"1"
